,smiles,mol_id,toxic
4735,CCCCOCC1CO1,TOX4691,0
4738,CC(C)(C)OOC(=O)c1ccccc1,TOX4699,0
4739,O=C1[N-]C(=O)c2ccccc21,TOX7358,0
4740,C=C[Si](OCCOC)(OCCOC)OCCOC,TOX7356,0
4741,CCCCCCCCCCCl,TOX7352,0
4742,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C,TOX3519,1
4743,CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)c1ccccc1,TOX3516,0
4744,CCC1(c2ccccc2)C(=O)NCNC1=O,TOX3510,0
4745,CCC(C)(C)OC,TOX4521,1
4746,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CCC2=O,TOX4523,1
4747,CCCCCON=O,TOX4522,0
4748,CN(N=O)C(N)=O,TOX1006,1
4749,COc1cccc(N)c1,TOX4529,1
4752,CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,TOX21115,1
4753,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=NOCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,TOX21117,0
4754,CCC(=O)c1ccccc1,TOX24470,0
4755,CC(C)(C)c1ccc(OC(=O)c2ccccc2O)cc1,TOX17745,1
4756,CCOC(=O)C(=O)OCC,TOX24472,0
4757,O=S(=O)(O)c1ccc(Cl)cc1,TOX24473,0
4758,O=C(Nc1ccccc1)c1cc(Cl)ccc1O,TOX17749,1
4759,CCO[Si](CCCS)(OCC)OCC,TOX24479,0
4760,CNC(=O)Oc1cccc2c1OC(C)(C)O2,TOX12327,1
4761,CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,TOX12329,1
4762,O=C1O[C@H]([C@@H](O)CO)C([O-])=C1O,TOX105,0
4763,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,TOX106,1
4764,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CC(=O)O,TOX107,1
4765,C1C2OC2C2C1C1CC2C2OC12,TOX452,0
4766,ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@@H]4C[C@H]([C@@H]3[C@@]1(Cl)C2(Cl)Cl)[C@H]1O[C@@H]41,TOX453,1
4767,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,TOX450,1
4768,O1[As]2O[As]3O[As]1O[As](O2)O3,TOX103,1
4769,CC(=O)Oc1ccccc1C(=O)O,TOX108,0
4770,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,TOX458,1
4771,CCN(CC)C(C)=O,TOX459,0
4773,Cc1cc(CC(=O)[O-])n(C)c1C(=O)c1ccc(Cl)cc1,TOX13989,1
4774,N#C[N-]C#N,TOX29364,0
4775,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC/C=C/c2ccccc2)C1c1cccc([N+](=O)[O-])c1,TOX26309,1
4776,c1cnc2c(c1)ccc1cccnc12,TOX24309,1
4781,CCC(C)(NC(=O)c1cc(Cl)c(C)c(Cl)c1)C(=O)CCl,TOX12581,1
4782,CO/N=C(/C(=O)OC)c1ccccc1CON=C(C)c1cccc(C(F)(F)F)c1,TOX12580,1
4783,NCCO.O=C(O)c1nc(Cl)ccc1Cl,TOX12582,0
4784,O=c1oc2ccccc2c(O)c1C(CC(O)c1ccc(-c2ccc(Br)cc2)cc1)c1ccccc1,TOX12589,1
4785,N[Pt](N)(Cl)Cl,TOX4983,1
4787,O=C(O)c1ccc(Cl)c(Cl)c1,TOX4980,0
4788,O=S(=O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,TOX4986,1
4789,CC1(C)C(=O)N(Cl)C(=O)N1Cl,TOX4985,1
4791,CC[C@H](C)COC(=O)/C=C/c1ccc(/N=C/c2ccc(OC)cc2)cc1,TOX5581,1
4795,CCCC[Sn](CCCC)(CCCC)OC(=O)c1ccccc1,TOX14981,1
4796,CCOC(=S)SSC(=S)OCC,TOX21672,0
4798,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,TOX14187,1
4799,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@@H]21,TOX14186,1
4800,N[C@H]1C(O)O[C@H](CO)[C@H](O)[C@@H]1O,TOX11356,0
4801,CC[C@H]1CC[C@H](NCc2cc3c(cc2OC)[C@H]2C[C@H]2C(=O)N3C)[C@H](c2ccccc2)N1,TOX27283,1
4802,NC(=O)Oc1ccc(Cc2ccccc2)cc1,TOX26234,1
4803,CC(C)(C)C(=O)Oc1ccc(S(=O)(=O)Nc2ccccc2C(=O)NCC(=O)[O-])cc1,TOX26727,1
4804,FC(F)(F)c1cccc(C2=CCN(CCc3ccc4ccccc4c3)CC2)c1,TOX26724,1
4805,Oc1cn2c(n1)Nc1ccc(Cl)c(Cl)c1C2,TOX26725,1
4806,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)c1cccc(S(=O)(=O)[O-])c1,TOX26722,1
4807,COc1ccc(C(=O)/C(Br)=C\C(=O)O)cc1,TOX26231,1
4811,O=C(NNCNNC(=O)c1ccncc1)c1ccncc1,TOX26239,1
4812,O=C([O-])[C@H](CC(=O)N1C[C@H]2CCCC[C@H]2C1)Cc1ccccc1.O=C([O-])[C@H](CC(=O)N1C[C@H]2CCCC[C@H]2C1)Cc1ccccc1,TOX26728,1
4813,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])O)C(O)C(=O)NCCC(=O)NCCS,TOX26729,1
4814,Clc1cc(Cl)c(Cl)cc1Cl,TOX4320,1
4815,CCCCCCCOC(=O)CCC,TOX22038,0
4817,CC(C)CCCCCCOC(=O)CCCCC(=O)OCCCCCCC(C)C,TOX7982,0
4818,CCC(O)OCCCOC,TOX7983,0
4820,O=[N+]([O-])c1cc(C2CCCCC2)c(O)c([N+](=O)[O-])c1,TOX4064,1
4821,O=[N+]([O-])c1cccc([N+](=O)[O-])c1,TOX4065,1
4822,O=[N+]([O-])c1ccccc1[N+](=O)[O-],TOX4066,1
4823,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,TOX3636,1
4824,Cc1ccc(O)cc1C,TOX4062,0
4825,Cc1cccc(C)c1O,TOX4063,0
4835,CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,TOX7,0
4836,CC(=O)Nc1ccc(O)cc1,TOX6,0
4837,CC(N)=O,TOX5,0
4838,CC=O,TOX2,1
4839,COC(=O)/C=C\C(=O)OC,TOX20765,1
4840,O=C(Nc1ccc(Cl)c(Cl)c1)c1cc(Cl)cc(Cl)c1O,TOX20767,1
4841,Cc1cc(SCc2sc(-c3ccc(C(F)(F)F)c(F)c3)nc2C)ccc1OCC(=O)O,TOX20760,1
4842,CC#N,TOX9,0
4844,c1ccc(CCCc2ccncc2)cc1,TOX24869,1
4845,CC(=O)Nc1ccc(C)cc1C,TOX24868,0
4846,CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H](c3ccccc3)S(=O)(=O)[O-])C(=O)N2[C@H]1C(=O)[O-],TOX28544,0
4847,Oc1cccc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4ccc(n4)c(-c4cccc(O)c4)c4ccc2[nH]4)CC3)c1,TOX28545,1
4848,N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O,TOX28898,1
4849,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,TOX28899,1
4850,CCOC(=O)CC(C(C)=O)C(C)=O,TOX24863,0
4851,Cc1c(C)c2c(c(C)c1OC(=O)CCC(=O)OCCO)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,TOX28549,1
4853,Cc1cccc(N)n1,TOX24860,0
4854,C=C(C)C(=O)OCC(C)(C)COC(=O)C(=C)C,TOX24867,0
4856,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O,TOX28890,1
4858,CN(N=O)c1ccc([N+](=O)[O-])cc1,TOX1002,1
4859,COc1cc(C(=O)OC(COCCC(C)C)CN2CCOCC2)cc(OC)c1OC,TOX28764,0
4860,CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)Oc3ccccc3NC2=O)cc1,TOX28765,1
4863,O=C1[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2C(=O)N1CCCCN1CCN(c2ncccn2)CC1,TOX28762,0
4864,CC(COc1ccccc1)NN,TOX28763,0
4865,CCCN(CCC)C(=O)C(CCC(=O)OCCCN1CCN(CCOC(=O)Cc2c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc23)CC1)NC(=O)c1ccccc1,TOX28768,1
4866,CCOP(=O)(CC)Oc1ccc([N+](=O)[O-])cc1,TOX28769,1
4867,CC(C)(O)c1ccc(C(C)(C)O)cc1,TOX9247,0
4868,O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(Cl)c1,TOX6214,1
4869,C1C[C@H]2[C@@H]3CC[C@H](C3)[C@H]2C1,TOX9244,0
4870,CC(C)(c1ccccc1)c1ccc(O)c(C(C)(C)c2ccccc2)c1,TOX9241,1
4871,C=C[Si](OC)(OC)OC,TOX9240,0
4872,CCCCCCCCCCCCCCCCCC(=O)[O-].OCC[NH+](CCO)CCO,TOX6219,1
4874,Oc1ccc(Cl)c(Cl)c1,TOX5005,1
4877,Oc1cc(Cl)cc(Cl)c1,TOX5006,1
4878,Oc1cccc(Cl)c1Cl,TOX5001,1
4879,Clc1cccc(Cl)c1,TOX2056,0
4880,Oc1cc(Cl)ccc1Cl,TOX5003,1
4881,CCCCSCCCC,TOX2058,0
4882,CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-],TOX4157,1
4886,CC(C)C1(C)N=C(c2nc3ccccc3cc2C(=O)O)NC1=O,TOX4152,0
4888,Clc1ccccc1-c1nc(-c2ccncc2)no1,TOX25117,1
4889,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,TOX25118,1
4890,CC[C@]12CCCN3CCc4c(n(c5ccccc45)C(=O)C1)[C@@H]32,TOX25119,1
4891,CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC,TOX14402,1
4893,O=C(O)Cc1c[nH]c2ccccc12,TOX738,1
4894,O=Cc1ccc(F)cc1,TOX18756,0
4895,CC(C)Cc1ccc(C(C)C(=O)O)cc1,TOX732,1
4896,Oc1cccc2cccnc12,TOX730,1
4897,c1ccc2[nH]ccc2c1,TOX737,1
4898,CCCSP(=O)(OCC)Oc1ccc(Br)cc1Cl,TOX12464,1
4901,OCCO,TOX597,0
4902,CCc1ccccc1,TOX596,0
4904,CCN(N=O)C(N)=O,TOX593,0
4906,O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,TOX7169,0
4908,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1,TOX3897,1
4909,CC[C@H](C)[C@H]1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](CC=C(C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)C=CC=C3CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,TOX3892,1
4910,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1OC,TOX841,0
4911,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC,TOX843,1
4912,CC1OC1C1CCC2(C)OC2C1,TOX22097,0
4913,COS(C)(=O)=O,TOX845,0
4914,C=C(C)C(=O)OC,TOX844,0
4915,Cc1ccc2c(c1[N+](=O)[O-])C(=O)c1ccccc1C2=O,TOX847,1
4916,CN(N=O)C(=N)N[N+](=O)[O-],TOX846,1
4917,NCc1ccccc1,TOX1839,0
4918,O=[N+]([O-])c1ccc(O)cc1,TOX1834,1
4919,CN(C)c1ccc(C=O)cc1,TOX1835,1
4920,CCN(CC)CCO,TOX1837,0
4921,Cc1cccc([N+](=O)[O-])c1,TOX1831,0
4922,Cc1ccc(N(C)C)cc1,TOX1832,1
4923,O=[N+]([O-])[O-].[NH4+],TOX9668,0
4926,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21CC,TOX3094,1
4928,COc1ccc2c(c1)C(=O)N(CCc1ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc1)C(=O)C2(C)C,TOX3096,1
4930,CC(C)[C@H]1CC[C@@H](C)CC1=O,TOX24475,0
4931,O=C(O)CS,TOX6141,0
4933,CC(CO)(CO)C(=O)O,TOX7577,0
4934,OCCOCCOCCOCCOCCO,TOX7579,0
4935,COC(=O)c1cccnc1,TOX24471,0
4937,CC(C)C[C@@H]1NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC1=O,TOX26008,1
4938,CNCc1ccccc1,TOX26007,0
4941,CC(C)CC(=O)OCc1ccccc1,TOX27603,0
4942,CC(C)(O)Cc1ccccc1,TOX27601,0
4943,CCC(=O)OC/C=C/c1ccccc1,TOX27606,1
4945,CCCC(=O)OCCc1ccccc1,TOX27604,0
4946,O=C(C=Cc1ccccc1)OCCc1ccccc1,TOX27605,1
4949,CC(C)C(=O)OCC=Cc1ccccc1,TOX27608,0
4950,CCCCC1CCC(=O)O1,TOX27609,0
4951,NCCS,TOX25779,0
4952,NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O,TOX2871,0
4956,Cc1ccc2c(c1)C1CN(C)CCC1N2,TOX26193,0
4960,Nc1ccc([As](=O)([O-])O)cc1,TOX6022,0
4961,CCCCCCCc1ccc(O)cc1,TOX9036,1
4962,O[C@H]1CO[C@@H]2[C@H](O)CO[C@H]12,TOX26196,0
4963,Fc1ccc(C2(Cn3cncn3)OC2c2ccccc2Cl)cc1,TOX20372,1
4964,O[C@H](CBr)[C@@H](O)[C@H](O)[C@H](O)CBr,TOX2918,0
4966,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)[O-])c1I,TOX2912,1
4968,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,TOX2910,0
4969,Cc1c(C(=O)O)cccc1[N+](=O)[O-],TOX5637,1
4970,CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,TOX2914,0
4971,NC[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)O1,TOX2915,1
4972,CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21,TOX26911,0
4973,NS(=O)(=O)c1cc(-c2nnn[nH]2)c(NCc2cccs2)cc1Cl,TOX26910,1
4975,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1C(=O)N(C)C[C@H]1C(=O)O,TOX26912,0
4979,S=C(NC1CCCCC1)NC1CCCCC1,TOX451,1
4981,CCCCCCCCCCCCN1CCCC1=O,TOX22206,1
4982,CCCCCCCCN(C)CCCCCCCC,TOX22209,0
4985,CC(Oc1cccc(Cl)c1)C(=O)O,TOX14232,0
4986,O=Cc1ccc(F)c(Br)c1,TOX24989,0
4987,O=C(O)c1cccc(/C=C2/C[C@H]3[C@H](C[C@@H](O)[C@@H]3/C=C/[C@@H](O)C3CCCCC3)O2)c1,TOX28959,1
4989,C=COCCOCCOC=C,TOX24985,0
4992,CN(C)CCCNCCC#N,TOX24980,0
4995,C=CC(=O)OCCOCCOCC,TOX24983,1
4996,C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,TOX1248,1
4997,N=C1C=CC(=C(c2ccc(N)cc2)c2ccc(N)cc2)C=C1,TOX1247,1
4998,Cc1cc(C(=C2C=CC(=N)C=C2)c2ccc(N)cc2)ccc1N,TOX1246,1
4999,CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,TOX1244,1
5000,CC/N=c1/cc2oc3cc(NCC)c(C)cc3c(-c3ccccc3C(=O)OCC)c-2cc1C,TOX1243,1
5001,CCCCCCCCCCCCCCCC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,TOX1241,1
5002,CC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,TOX1240,1
5004,O=C1Nc2ccccc2C1=O,TOX18694,1
5005,CCN(CC)C1CCCCC1,TOX1799,0
5006,c1ccc2ncccc2c1,TOX1798,0
5007,CCC(=O)c1c(O)cc(O)cc1O,TOX25851,1
5008,O=[N+]([O-])c1ccccc1O,TOX1790,0
5009,Oc1cccc2ccccc12,TOX1793,1
5010,O=NN1CCCCC1,TOX1060,0
5011,O=c1c2ccccc2oc2ccccc12,TOX1795,1
5014,CN(C)P(=O)(N(C)C)N(C)C,TOX694,0
5015,CCCCCC(N)=O,TOX696,0
5016,CCCCCCOc1cc(C)c(O)c(C)c1C,TOX697,1
5017,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,TOX690,1
5019,CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC,TOX7085,0
5020,CC(C)OC(=S)[S-],TOX7084,1
5021,CCc1cccc(CC)c1N(COC)C(=O)CCl,TOX2265,1
5022,CNC(=O)ON=C(C)SC,TOX2267,0
5024,Cc1ccc([N+](=O)[O-])cc1,TOX3792,0
5025,O=S(=O)([O-])CCN1CCN(CCO)CC1,TOX24458,0
5027,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1.O=S(=O)(O)CCO.O=S(=O)(O)CCO,TOX3796,1
5028,C[C@]12C/C(=C/O)C(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,TOX3794,1
5029,O=C(CCCCCCC(=O)Nc1ccccc1)NO,TOX21133,1
5030,CCCOC(OCCC)OCCC,TOX24450,0
5032,Nc1cc[nH]c(=O)n1,TOX24456,0
5033,CC[N+](CC)(CC)CC,TOX21137,0
5034,CCOC(=O)CC(=O)CCl,TOX24454,1
5035,C=C(C)C(=O)OCCCCCCOC(=O)C(=C)C,TOX24455,1
5037,C[C@H](C(=O)[O-])c1cccc(Oc2ccccc2)c1.C[C@H](C(=O)[O-])c1cccc(Oc2ccccc2)c1,TOX25587,1
5040,CNC[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO.Cc1c(Nc2ncccc2C(=O)O)cccc1C(F)(F)F,TOX25584,1
5041,Cc1cc(C2CCCCC2)n(O)c(=O)c1.NCCO,TOX25583,1
5045,c1cc(OCC2CO2)cc(OCC2CO2)c1,TOX470,1
5046,O=C1CCc2ccccc2O1,TOX474,0
5047,CC1(C)OC(=O)NC1=O,TOX478,1
5048,CNC(=O)CSP(=S)(OC)OC,TOX479,0
5049,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,TOX1342,1
5050,BrC(Br)C(Br)(Br)Br,TOX5830,1
5051,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,TOX3132,0
5054,CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1,TOX25323,1
5055,COC(=O)C1CCC(C(=O)OC)CC1,TOX6566,0
5057,CCC(C)(CN(C)C)OC(=O)c1ccccc1,TOX25320,1
5062,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,TOX16496,1
5063,O=[N+]([O-])c1ccccc1[O-],TOX15616,0
5066,Oc1cc(Cl)c(Cl)c(Cl)c1,TOX6212,1
5067,CC(O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,TOX26218,1
5068,C=CCn1c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2nc(N)[nH]c(=O)c21,TOX26748,0
5069,CC1=C[C@H](O)CC(C)(C)[C@H]1/C=C/C(C)=C/C=C/C(C)=C/C=C\C=C(C)\C=C\C=C(C)\C=C\C1=C(C)C[C@@H](O)CC1(C)C,TOX26749,1
5070,CC(C)(Cc1c[nH]c2ccccc12)NCC(O)COc1ccccc1C#N,TOX26744,1
5071,CCOc1cc(-c2nccc3cc(OC)c(OC)cc23)cc(OCC)c1OCC,TOX26213,1
5072,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,TOX26210,1
5073,Cc1nc(-c2ccc(Cl)cc2)oc1COC(C)(C)C(=O)O,TOX26216,1
5075,N[Pt]1(N)OC(=O)C2(CCC2)C(=O)O1,TOX26742,1
5076,CCC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,TOX26215,0
5077,CCCC(=O)OCCC(C)C,TOX22059,0
5079,C1=Cc2ccccc2C1,TOX22052,1
5080,O=C(O)C(=O)Cc1c[nH]c2ccccc12,TOX22053,1
5081,O=[Se](O)O,TOX4300,1
5083,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,TOX2652,1
5084,CCCC(=NOCC)C1=C(O)CC(CC(C)SCC)CC1=O,TOX4304,0
5085,O=C([O-])[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,TOX7966,0
5086,CC(C)CCCCCCCCCCCCCCC(=O)O,TOX7963,1
5087,CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1,TOX4046,1
5088,CCOS(=O)(=O)OCC,TOX4045,0
5089,COS(=O)(=O)[O-].Cn1c(-c2ccccc2)cc(-c2ccccc2)[n+]1C,TOX4048,1
5090,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1,TOX4049,1
5095,C=CC(=O)CCCCC,TOX27162,0
5096,CC(=O)CCc1ccc2c(c1)OCO2,TOX27161,0
5097,C=CC(C)(CCC=C(C)C)OC(=O)CC(C)C,TOX27160,0
5098,CNC(C)=O,TOX27167,0
5099,COc1ccc(CCC(C)=O)cc1,TOX27166,0
5101,CCCC1CCCC(=O)O1,TOX27164,1
5112,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,TOX20742,1
5115,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,TOX20747,1
5116,CCCc1c(OCCCOc2ccc(OCC(=O)O)cc2)ccc(C(C)=O)c1O,TOX20745,1
5117,C=C(C)C(=O)OCC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COC(=O)C(=C)C)cc2)cc1,TOX24841,1
5118,C=C(C)CS(=O)(=O)[O-],TOX24840,0
5120,C[Si](NC1CCCCC1)(NC1CCCCC1)NC1CCCCC1,TOX24842,0
5124,O=Cc1ccc(Cl)c([N+](=O)[O-])c1,TOX24846,1
5125,Nc1nc(=S)[nH][nH]1,TOX24849,0
5127,CC1=Nc2ccc3ccccc3c2C1(C)C,TOX24668,1
5129,CC(C)(C)C1CCC(CC2=C(O)C(=O)c3ccccc3C2=O)CC1,TOX31638,1
5139,O=[N+]([O-])c1cccc(C(F)(F)F)c1,TOX5794,0
5140,CCCCCCCCC,TOX5796,0
5141,Cc1ccccc1[N+](=O)[O-],TOX5791,1
5142,O=[N+]([O-])c1ccccc1C(F)(F)F,TOX5793,0
5143,CCOC(=O)N(C)N=O,TOX1472,0
5144,C#C[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,TOX1478,1
5145,CC(=O)Nc1ccc2c(c1)Cc1cc(NC(C)=O)ccc1-2,TOX1479,1
5146,O=C1NCCN1CCO,TOX9260,0
5147,CNCCS(=O)(=O)[O-],TOX9263,0
5149,COc1cc(NC(=O)CC(C)=O)c(OC)cc1Cl,TOX9265,1
5150,CCO[Si](CCCCl)(OCC)OCC,TOX9267,1
5151,Oc1c(Br)c(Br)c(Br)c(Br)c1Br,TOX2079,1
5153,CCCCCCCCCCCC(C)=O,TOX2070,1
5154,OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O,TOX3081,0
5155,Clc1ccc(Cn2c(CN3CCCC3)nc3ccccc32)cc1,TOX25136,1
5156,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,TOX25132,1
5158,c1ccc(C2CC2)c(OCC2=NCCN2)c1,TOX25131,0
5159,Clc1cccc(N2CCNCC2)c1,TOX25138,0
5160,NC(Cc1ccc(Cl)cc1)C(=O)O,TOX25139,0
5161,Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,TOX68,1
5162,Cc1cc(N=Nc2ccccc2C)ccc1N,TOX69,1
5163,Nc1cc([N+](=O)[O-])ccc1O,TOX62,1
5164,Nc1ccc([N+](=O)[O-])cc1O,TOX63,1
5165,Nc1ncc([N+](=O)[O-])s1,TOX66,1
5166,Nc1ccc(O)c([N+](=O)[O-])c1,TOX64,1
5167,Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1,TOX65,1
5168,O=C(NN1CCCC1)NS(=O)(=O)c1ccc(Cl)cc1,TOX28748,0
5170,CCOC(=O)CCC(=O)OCC,TOX18732,0
5171,O=[N+]([O-])c1nccn1CO[C@@H](CO)[C@H](O)CO,TOX28743,0
5172,CC[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]2(C)[C@H]1O,TOX28740,1
5173,CCCCCC1Nc2cc(C(F)(F)F)c(S(N)(=O)=O)cc2S(=O)(=O)N1,TOX28741,0
5174,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cn3nnc(C)n3)CS[C@H]12)c1csc(N)n1,TOX28747,0
