,smiles,toxic
3049,O=C(O)Cc1cccc(-c2cc(CCCCCCc3ccc(O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)c(-c4cccc(CC(=O)O)c4)c3)ccc2O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)c1,0
3525,COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1,0
966,CCCCCCCCCCCCCCCS(=O)(=O)Oc1ccccc1,0
3382,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,0
2358,CC(=O)CCc1ccccc1,0
2302,Cc1nnc(-c2ccccc2)c(=O)n1N,1
2814,O=C(O)c1ccccc1,1
3471,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1
642,O=c1[n-]c(=O)n(Cl)c(=O)n1Cl,1
34,O=C1c2ccccc2C(=O)C1c1ccc2cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c2n1,1
2729,CCCCN(CCC(=O)OCC)C(C)=O,0
553,CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,0
1493,O=C(Cl)c1c(Cl)cccc1Cl,0
4022,NNc1ccccc1,1
4886,CCCCCCCC(=O)Oc1c(Br)cc(C#N)cc1Br,1
2793,O=S(=O)(O)c1ccccc1O,0
3765,CCC(=O)[O-],0
5128,C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,1
4112,N#Cc1ccc(C2CCCc3cncn32)cc1,1
1494,C1CN(CCOCCN2CCOCC2)CCO1,0
2276,CC(=O)[O-].[K+],0
403,COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,1
3822,Cc1ccc(C)c(C)c1,0
1495,COc1ccc(C=O)cc1OC,1
232,O=C=NCC1CCCC(CN=C=O)C1,0
4000,CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1,0
3623,C=CCCCCCCCCC(=O)OCC,0
1935,CCCCC/C(=C/c1ccccc1)CO,1
3427,CCCCCCCCC,0
721,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,1
4506,c1ccc(CCNc2nc(-c3ccccc3)cs2)cc1,1
4988,CCCCCCCC1CCC(=O)O1,0
2772,CCN(CC)CCNC(=O)c1ccc(NC(C)=O)cc1,0
4175,Oc1ccc([Hg]Cl)cc1,1
2001,C=Cc1cccc(CCl)c1,1
3789,C[C@]12CC[C@H]3C(=CCc4cc(O)ccc43)[C@@H]1CCC2=O,1
3198,O=c1oc2ccccc2c(O)c1C(CC(O)c1ccc(-c2ccc(Br)cc2)cc1)c1ccccc1,1
86,c1ccc2c(c1)Oc1ccccc1S2,1
4072,O=C([O-])C[C@H](O)CC(O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1.O=C([O-])C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,1
3762,CCCCOC(=O)CCC(=O)OCCCC,1
872,O=S1(=O)CC(Cl)(Cl)C(Cl)(Cl)C1,1
5027,ClC1=C(Cl)C2(Cl)C(CBr)CC1(Cl)C2(Cl)Cl,1
2654,CCCCCCCCCCCCCCCl,0
1881,CC(CN)CC(C)(C)CCN,0
1460,OB(O)O,0
3676,O=c1ssc(Cl)c1Cl,1
3148,COC(=O)c1cncn1C(C)c1ccccc1,0
5218,COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1Cl,1
3054,Cc1cccc(C)c1N(CCCc1cccnc1)C(=O)C(C)N,1
145,CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)c(C(=O)OCC(CC)CCCC)c1,1
1947,O=C(O)Cn1c(=O)n(Cc2ccc(Br)cc2F)c(=O)c2ccc(Cl)cc21,0
1356,CSc1ccc(C(=O)C(C)(C)N2CCOCC2)cc1,1
605,CC(C)(C)N,0
1372,CCOc1cc(OCC)c(C(=O)CCC(=O)O)cc1OCC,1
1067,CC1(C)[C@@H]2CC[C@@]1(C)[C@H](O)C2,0
959,CNC(=N)NC(=O)Nc1c(C)cccc1C,0
1168,CN(C)c1ccncc1,0
2959,CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)CCc1ccc(C)c(O)c1C(=O)[O-])[C@H]1O[C@](CC)([C@H]2CC[C@](O)(CC)[C@H](C)O2)C[C@@H]1C,1
777,CCC(C)(C)c1cc(O)c(C(C)(C)CC)cc1O,1
3962,CC[C@@H](CO)NCCN[C@@H](CC)CO,0
4088,CC(=O)OC(c1ccccc1)C(Cl)(Cl)Cl,1
5078,N#CSc1ccc(N)c([N+](=O)[O-])c1,1
2408,CC(C)OB(OC(C)C)OC(C)C,0
1038,COc1ccccc1NC(=O)CC(C)=O,1
4952,CCC(C)(CC)c1cc(NC(=O)c2c(OC)cccc2OC)on1,1
1689,FC(F)(Cl)C(F)(Cl)Cl,0
4001,CCCCCCCCCCOc1cc2c(O)c(C(=O)OCC)cnc2cc1OCC,0
1502,COC(=O)CCCCC(=O)OC,0
3854,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,0
373,Cc1cc(C)nc(Nc2ccccc2)n1,1
794,NC(=O)c1ccccc1N,0
3260,CCCCCCCCCCCCCCCCCC(=O)[O-].OCC[NH+](CCO)CCO,1
667,CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)[O-],0
5260,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,1
4453,C[N+]1(CCC(C(N)=O)(c2ccccc2)c2ccccc2)CCCCC1,0
1858,CCCCC(CC)COCC1CO1,0
297,CN(C)c1ccc(C(=O)c2ccc(N(C)C)cc2)cc1,1
691,Oc1ccc(Cl)c(Cl)c1Cl,1
4866,O=C(O)Cc1ccc(OCCNC[C@H](O)c2ccccc2)cc1,1
1310,CCN(CC)CCc1c[nH]c2ccccc12.CCN(CC)CCc1c[nH]c2ccccc12,1
693,Oc1c(Cl)ccc(Cl)c1Cl,1
4018,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,0
322,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,1
1063,BrCCOc1ccccc1,0
2475,O=C1[N-]C(=O)C(c2ccccc2)(c2ccccc2)N1,0
2800,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1,1
4861,CN(C)c1ccc(N)cc1,1
609,NCCOCCO,0
1057,COc1ccccc1N1CCNCC1,0
4191,Oc1c(Cl)cc(Cl)cc1Cl,1
2069,O=[N+]([O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],1
985,CC(=O)N1C[C@H](O)C[C@H]1C(=O)O,1
1023,c1ccc2c(c1)ccc1cc3c(ccc4ccccc43)cc12,1
3823,CC(=O)OC(C)(C)Cc1ccccc1,0
4350,c1cc(N(CC2CO2)CC2CO2)ccc1OCC1CO1,1
3107,O=C([O-])P(=O)([O-])[O-],1
3710,c1ccc2scnc2c1,1
4428,CC(=O)OC(C)C[N+](C)(C)C,0
4920,CCCCC(CC)COC(=O)COc1cc(Cl)c(Cl)cc1Cl,0
2812,N#Cc1c(Cl)cccc1Cl,0
309,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)(O)O,1
4344,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)/C=C/[C@H](C)C(C)C,1
3951,CCC[N+](=O)[O-],0
5152,O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,1
3750,Cc1ccc(C(C)(C)C)c(O)c1,1
4956,NCCS(=O)(=O)O,1
2267,O=C(Nc1ccccc1)Nc1cnns1,1
1614,COCCOC,0
1699,Nc1cc(Cl)c([N+](=O)[O-])cc1O,1
1407,CCCCCc1cccc(=O)o1,1
409,CNCCO,0
976,CC(O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,0
4543,CCC1(C)NC(=O)NC1=O,0
4961,COc1cccc2sc(N)nc12,1
1466,C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,1
631,COP(=O)(OC)OC=C(Cl)Cl,1
4740,CC(C)COC(=O)c1ccccc1O,0
3224,O=[N+]([O-])c1cccc([N+](=O)[O-])c1,1
2037,CCCCCC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,1
1878,Oc1ccc(Cc2ccccc2O)cc1,1
2834,Cc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,0
292,CCCCOCCO,0
3325,Cc1c(C(=O)O)cccc1[N+](=O)[O-],1
1953,CC[S+](C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1
953,CN/C(=N\C#N)NCCSCc1nc[nH]c1C,0
2026,CC/C=C/CCCCCCCCCCOC(C)=O,0
5232,CCCCCOC(C)=O,1
1088,CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N/Nc1cccc(-c2cccc(C(=O)O)c2)c1O,1
1359,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,1
1465,O=C(Nc1ccc([N+](=O)[O-])cc1)Nc1ccc([N+](=O)[O-])cc1,1
802,CCOC(=O)CC(C)=O,0
4841,C/C=C(/C)C#N,0
4692,CCCCCCCO,0
1437,CCNc1cc(O)ccc1C,1
911,COc1cc([C@@H]2c3cc4c(cc3C(O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)C3COC(=O)[C@@H]32)OCO4)cc(OC)c1OP(=O)(O)O,1
3415,CCCC1CCCC(=O)O1,1
4187,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,1
1514,ClCC(Cl)CCl,1
4207,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,0
4392,O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],0
1962,COc1ccc(Br)c(C)c1,0
3048,O=C(COCCOCCOCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,0
4393,CCCCCCCCCCCc1ccccc1,0
3324,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,0
1183,Cc1c(N(C)CS(=O)(=O)[O-])c(=O)n(-c2ccccc2)n1C,1
2011,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,1
3110,CN(C)CCOCCN(C)C,0
2043,CCCCC(CC)COC(=O)c1c(Br)c(Br)c(Br)c(Br)c1C(=O)OCC(CC)CCCC,1
4853,Cc1cccc2[nH]nnc12,0
4058,CC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@]12C,1
343,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,1
364,CSCCC=O,0
4259,O=[N+]([O-])C(Br)(CO)CO,1
3112,CC1(C)CC(O)CC(C)(C)N1[O],0
1821,O=C(c1ccccc1)c1ccccc1,1
3230,CC(=O)Nc1ccc(O)cc1,0
1976,Cc1ccc(C)c([N+](=O)[O-])c1,1
686,CN(CC1(C)CCCO1)S(=O)(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,0
5208,S=c1[nH]c2ccccc2[nH]1,1
978,COc1cc(C(C)C)c2c(c1)S(=O)(=O)N(COc1cc(=O)n3cccc(OCCN4CCCCC4)c3n1)C2=O,1
3072,CC(=O)Nc1ccc(CC(=O)O)cc1,0
89,Clc1ccc(C(Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1,1
2775,Cn1nc(N)c2cn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c3ncnc1c23,1
5197,O=C(Nc1ccc(Br)cc1)c1cc(Br)c(Br)s1,1
3668,O=C(O)CC(O)(CC(=O)O)C(=O)O,0
27,CS(=O)(=O)NC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],0
2450,CC[N+](CC)(CC)CCOc1ccc(/C=C/c2ccccc2)cc1,1
4285,CC(C)c1ccc(CO)cc1,1
1071,CC(C)CC(C)(C)C,0
4872,Nc1cccc(Cl)c1,0
4108,CCNc1ccccc1,0
3273,O=C(O)Cc1c[nH]c2ccccc12,1
78,CCCCCCC(C)O,0
3364,O=S(=O)([O-])CCN1CCN(CCO)CC1,0
4936,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br,0
3855,CC(CC(C)C)=NO,0
4247,CC(C)CC(NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](CO)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](Cc1c[nH]cn1)NC(=O)[C@H]1CCC(=O)N1)C(=O)N[C@H](CCCNC(=N)N)C(=O)N1CCC[C@@H]1C(=O)NCC(N)=O,0
1587,Cc1[nH]nc2c1N=C(c1ccccc1Cl)c1cc([N+](=O)[O-])ccc1N2,1
874,O=C(O)c1snc(Cl)c1Cl,1
1411,O=C(NS(=O)(=O)/C=C/c1cccs1)c1ccc(F)cc1Br,1
1974,Cc1ccc([N+](=O)[O-])c(C)c1,1
4054,Nc1ccc(O)c(C(=O)O)c1,1
4284,Cc1ccc(C(=O)O)o1,0
2618,c1ccc(CC2=NCCN2)cc1,0
5209,S=C1NC=NC2N=CNC12,1
301,C[N+]1(C)[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2,1
3802,COC(=O)C=C(C)CCC=C(C)C,0
3896,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1/C=C/C(=O)OC(C)(C)C,1
436,O=NN(c1ccccc1)c1ccccc1,1
1192,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)([O-])[O-],1
4897,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,1
10,CN[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,1
4975,NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O,0
3879,CCCC[n+]1ccccc1C,1
2348,Cc1cccc([N+](=O)[O-])c1[N+](=O)[O-],1
269,C[NH+](C)CCC(c1ccccc1)c1cccc[nH+]1,1
2384,OCCCCCCCCCCCCBr,1
2833,O=C(N/N=C/c1ccccc1O)c1ccncc1,1
5098,FC(F)(F)c1ccccc1-n1ccnc1,1
2003,N#CCC#N,1
1296,O=[N+]([O-])c1cccc(CCl)c1,1
1695,O=S1OC[C@@H]2[C@H](CO1)[C@]1(Cl)C(Cl)=C(Cl)[C@@]2(Cl)C1(Cl)Cl,1
2140,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,1
5264,c1cnc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)nc1,0
2824,N#Cc1ccncc1,0
3747,Cc1cc(S(=O)(=O)O)c(N)cc1Cl,0
1330,CCN[C@H](C)Cc1cccc(C(F)(F)F)c1,0
4689,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,1
4676,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,0
4605,CCCCCCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1,1
2934,Oc1ccc(Cl)c2c1CCC2,1
4367,CCCCCCCCCCCCN(C)C,0
4486,CC(=O)CCC(=O)O,0
112,Nc1cc(Cl)cc(Cl)c1,0
2039,CC(O)CN(CCN(CC(C)O)CC(C)O)CC(C)O,0
1937,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,1
1701,Cc1cc(=O)n(-c2ccccc2)n1C,0
2458,CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)[C@@H]1O[C@@H]([C@@H](CC)C(=O)O)[C@@H](C)C[C@@H]1C)[C@H]1O[C@]2(C=C[C@@H](O)[C@]3(CC[C@@](C)([C@H]4CC[C@](O)(CC)[C@H](C)O4)O3)O2)[C@H](C)C[C@@H]1C,1
702,Cl[Ba]Cl,1
1613,Cl[Si](Cl)(c1ccccc1)c1ccccc1,1
547,COc1cc(N)ccc1C,1
2241,Nc1nc(N)nc(Cl)n1,0
3444,NC(Cc1ccc(Cl)cc1)C(=O)O,0
5102,CN(C)CCc1ccc(O)cc1,0
5137,CC1(CO)CN(c2ccccc2)NC1=O,1
4576,O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,0
1173,Cc1c(-c2cccnc2)c2ccccc2n1CCCCC(=O)O,1
4434,CCS(=O)(=O)CCSP(=O)(OC)OC,1
786,CC(C)(CO)COC(=O)C(C)(C)CO,0
4705,CC(O)C(=O)O[Hg]c1ccccc1,1
3515,COc1ccc2[nH]c(S(=O)Cc3ncc(C)c(OC)c3C)nc2n1,1
4650,COc1ccc(C(=O)Nc2ccccc2)cc1[N+](=O)[O-],1
4746,CCN(CC)C(=S)SSC(=S)N(CC)CC,1
2567,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,1
3622,CCOC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,1
3995,CC1(C)OC[C@@H]2O[C@@]3(C(=O)O)OC(C)(C)O[C@H]3[C@@H]2O1,0
101,Cc1ncc[nH]1,1
9,Nc1ccc(/N=N/c2ccccc2)cc1,1
3015,CNC(=O)Oc1ccccc1C(=O)Nc1ccccc1,1
3389,CC(O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1
1645,O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,0
4509,CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,0
3845,N#Cc1cc(I)c(O)c(I)c1,1
1096,Cl[V](Cl)(C1C=CC=C1)C1C=CC=C1,1
4488,CCCCCCCC=O,0
1897,CC1=NN(c2ccccc2)C(=O)C1,1
1516,OCCN(CCO)CCO,0
1348,CN1Cc2c(N)cccc2C(c2ccccc2)C1,0
3982,CC1=CC2C3CC(C=C3C)C2C1,1
3266,CCCCSCCCC,0
1453,C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl,1
4430,CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,0
3017,ON=CC=NO,0
1758,Clc1ccc(C2(Cn3cncn3)OCCO2)c(Cl)c1,0
4255,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,0
5253,CCCC(c1cc(C(C)(C)C)c(O)cc1C)c1cc(C(C)(C)C)c(O)cc1C,1
2683,O=C(O)c1ccncc1,0
1814,COc1cc(-c2ccc(N=C=O)c(OC)c2)ccc1N=C=O,1
1260,Cl[C@H]1OCCO[C@@H]1Cl,0
5001,CCCCCCCCCCC(CO)CCCCCCCC,0
903,O=C(O)c1cc(C(=O)O)cc(S(=O)(=O)[O-])c1,0
1144,CN[C@H]1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21,1
4158,C=CC(C)(O)CCCC(C)CCCC(C)CCCC(C)C,0
4864,Nc1c[n+](N2CCOCC2)no1,0
3546,CCNc1nc(Cl)nc(NCC)n1,0
1019,COC(OC)(C(=O)c1ccccc1)c1ccccc1,1
1218,CCCCCCCCCCCCCCC(Br)C(=O)O,1
3877,S=c1nccc[nH]1,1
3014,C(=Cc1ccncc1)c1ccccc1,1
4052,CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,1
2125,CC1(C)Cc2cccc(O)c2O1,0
4962,COc1ccc2nc(N)sc2c1,1
2490,CCCCCCCCCCCSCC(=O)O,1
3749,CC(C)(C)c1ccccc1O,1
3983,Nc1ccc2cc3ccc(N)cc3nc2c1.Nc1ccc2cc3ccc(N)cc3nc2c1,1
1081,Cc1ccccc1OCC(=O)O,0
3082,O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,1
3816,C=Cc1cccc(C)c1,0
2562,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O,1
4244,O=C(O)c1ccccc1OP(=O)(O)O,0
346,COc1cc(-c2ccc(=O)[nH]n2)ccc1OC(F)F,1
1861,C=C(C)C(=O)OCC(C)O,0
886,O=C(c1ccc(O)cc1)c1ccc(O)cc1O,1
3742,Cc1cc(C(=O)NNCc2ccccc2)no1,1
176,NC(=O)c1cn(Cc2c(F)cccc2F)nn1,0
3292,NCc1ccccc1,0
4782,CCOC(=O)c1ccc(C)cc1,0
1732,CC(C)=CCCC(C)CCO,0
1037,O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1,1
206,O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,1
1840,CCN(CC)c1ccc(C(=O)c2ccccc2C(=O)O)c(O)c1,1
3240,Oc1cccc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4ccc(n4)c(-c4cccc(O)c4)c4ccc2[nH]4)CC3)c1,1
3590,Nc1ccc2cc(S(=O)(=O)O)cc(O)c2c1,1
2616,Cc1cc(O)ccc1Cl,1
4065,C[C@@H]1CC(=O)NN=C1c1ccc(NN=C(C#N)C#N)cc1,1
3192,N#C[N-]C#N,0
5100,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1
2944,C=C(Cl)CSC(=S)N(CC)CC,1
3353,O=NN1CCCCC1,0
1401,NC(=O)CN1CCCC1=O,0
4276,CCCC(=O)OC[C@@H](OC(=O)CCC)[C@@H](OC(=O)CCC)[C@H](Cn1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21)OC(=O)CCC,1
769,Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,1
106,CO[Si](C)(C)OC,0
3431,C#C[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,1
558,CC1(C)CC(N)CC(C)(CN)C1,0
2198,CCN(CCC#N)c1ccc(N=Nc2c(Cl)cc([N+](=O)[O-])cc2Cl)cc1,1
622,CCOC(=O)c1ccc(OC(=O)CCCCCNC(=N)N)cc1,1
1332,CC(Cc1ccccc1)NCCn1cnc2c1c(=O)n(C)c(=O)n2C,0
3046,On1nnc2ccccc21,0
2008,CC1(C)C2=CCCC(C)(C)[C@]23CC[C@H]1C3,1
2807,CCCC(CCC)C(=O)O,0
4278,CCCC[N+]1(C)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21,0
3323,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)[O-])c1I,1
1046,Cc1ccc(C(C)C)c(O)c1,1
2930,C=CC(C)(CCC=C(C)C)OC=O,0
3999,CN(C)c1ccc(C(c2ccccc2)c2ccc(N(C)C)cc2)cc1,1
3795,C=CCCCCCCCCOC(C)=O,0
61,[I-].[K+],0
815,CCCC[N+](C)(CCCC)CCCC,0
3825,CCCC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1
5146,COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC.O=S(=O)([O-])c1ccccc1.O=S(=O)([O-])c1ccccc1,1
4514,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1
5058,O=C(O)/C=C\C(=O)O,0
172,[Hg+2],1
132,CC(C)OC(=O)Nc1cccc(Cl)c1,1
1802,CC(C)c1ccccc1O,0
5114,CC1=CC(=O)CCC1,0
3940,CCC(C)N,0
1756,CCCC[n+]1ccccc1.F[B-](F)(F)F,1
2693,CCCCC#N,0
4314,Cc1ncc([N+](=O)[O-])n1C,0
1847,Clc1cc(Cl)nc(Cl)n1,1
1738,CC(=O)OCC(=O)NCCCOc1cccc(CN2CCCCC2)c1,1
3311,CCCC(=O)OCCc1ccccc1,0
4394,Cn1c(N)c(N=O)c(=O)n(C)c1=O,1
2619,CCOC(=O)c1cnc2c(cnn2CC)c1NN=C(C)C,1
1274,C=CCSSCC=C,1
564,CC[C@H](NC(C)C)[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12,0
1575,COc1ccnc2c1CCCCC2S(=O)c1nc2ccccc2[nH]1,1
4691,CCCCCCCCc1ccc(O)cc1,1
859,Cc1[nH]c(=O)n(C(C)(C)C)c(=O)c1Cl,0
4669,CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc([O-])c4c3C2=O)NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,1
2894,CCCCCCCC/C=C\CCCCCCCCO,0
2757,CC1=NN(c2cc(Cl)c(S(=O)(=O)[O-])cc2Cl)C(=O)C1/N=N/c1ccc(S(=O)(=O)[O-])cc1,0
3034,O=P(O)(O)CCCl,0
4563,CCCCCCCCCCCCCC[n+]1ccc(C)cc1,1
1526,COc1ccc(-c2ccccc2)cc1NNC(=O)OC(C)C,1
470,CC1CCCC1,1
2237,CCOC(=O)C(C)O,0
4412,C[C@@H]1CC2(OC3C[C@@]4(C)C5=CC[C@H]6C(C)(C)C(O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)CC[C@@]67C[C@@]57CC[C@]4(C)C31)OC(O)C1(C)OC21,1
3128,NC(=S)N/N=C/c1cccnc1,0
